DATE,Analysed,Reference,vals,HOM
2022-07-28,1980651.2814168967,607340.3151437026,1373310.9662731942,1337325.938861834
2022-07-29,241042.14644664899,-1527771.0252090958,1768813.1716557448,-402283.19610841386
2022-07-30,-1742675.2753518783,-714064.526640567,-1028610.7487113113,-2386000.617906941
2022-07-31,182159.01223731413,414863.930939734,-232704.91870241985,-461166.3303177488
2022-08-01,1308952.0726056136,-559868.4906888008,1868820.5632944144,665626.7300505508
2022-08-02,347091.1896322407,-1920494.923664853,2267586.1132970937,-296234.15292282216
2022-08-03,1900415.6575623192,419218.1560283024,1481197.5015340168,1257090.3150072563
2022-08-04,17374.15891182795,-447560.61765350215,464934.7765653301,-625951.183643235
2022-08-05,25503.21929222718,-1553194.9595784289,1578698.178870656,-617822.1232628358
2022-08-06,2215014.505117718,-1855787.351361379,4070801.856479097,-1678161.4108299948
2022-08-07,1913598.9092922844,-1203681.9960025242,3117280.9052948086,2524863.1712352363
2022-08-08,-2468413.598707434,-1802708.552222535,-665705.0464848988,-1857149.336764482
2022-08-09,-1525345.5683222376,99191.34775651991,-1624536.9160787575,-914081.3063792859
2022-08-10,1754799.6879432239,27943.754529976286,1726855.9334132476,2366063.949886176
2022-08-11,-237184.72847395763,-258844.64537914097,21659.916905183345,374079.53346899396
2022-08-12,-1177936.4447077475,-675601.952411697,-502334.49229605054,-566672.1827647961
2022-08-13,348289.9622922577,-1060060.8568188697,1408350.8191111274,959554.2242352092
2022-08-14,-668734.3835535012,-757088.5789726228,88354.19541912153,-57470.12161054963
2022-08-15,-425854.28477841243,-761681.7835701257,335827.49879171327,185409.97716453916
2022-08-16,-130963.93752443418,466763.8106891066,-597727.7482135408,480300.3244185175
2022-08-17,1334779.4864773192,-277365.0043712454,1612144.4908485645,1946043.7484202706
2022-08-18,2071576.989035789,640367.5845381208,1431209.4044976681,2682841.2509787404
2022-08-19,-602633.6585534178,-475762.21046485007,-126871.4480885677,8630.603389533819
2022-08-20,102287.42878210917,-424736.9091960639,527024.337978173,713551.6907250606
2022-08-21,658840.2744466104,223905.74526266195,434934.5291839484,1270104.5363895618
2022-08-22,-703043.5280498229,-455882.78231292963,-247160.74573689327,-91779.2661068713
2022-08-23,1167154.118551258,940607.9767712536,226546.14178000437,1778418.3804942095
2022-08-24,-2903122.459056791,-758695.5740092862,-2144426.8850475047,-2291858.197113839
2022-08-25,22314.47629231587,-390742.8252707273,413057.30156304315,633578.7382352675
2022-08-26,1229643.872292284,-918800.470366363,2148444.342658647,1840908.1342352354
2022-08-27,-904473.1292178594,-195287.0051016542,-709186.1241162051,-293208.86727490765
2022-08-28,-2631526.3600497805,-684949.4557420919,-1946576.9043076886,-2020262.0981068288
2022-08-29,599162.1177033819,-738921.582220465,1338083.6999238469,1210426.3796463334
2022-08-30,437302.3215739168,-14754.750241990201,452057.071815907,1048566.5835168683
2022-08-31,-2134029.403300043,-1410190.2637744397,-723839.1395256035,-1522765.1413570915
2022-09-01,-1987256.5849595927,-956647.8422159404,-1030608.7427436523,-1375992.323016641
2022-09-02,-1111929.0659759901,-1001525.8158783764,-110403.25009761378,-500664.80403303856
2022-09-03,-1887960.759212073,432454.8058939064,-2320415.5651059793,-1276696.4972691212
2022-09-04,-2461291.809944298,-248067.99638758786,-2213223.8135567103,-1850027.5480013464
2022-09-05,2456672.8810557164,36057.16225205548,2420615.718803661,3067937.1429986684
2022-09-06,1923264.498723153,2081354.0604911,-158089.56176794693,2534528.7606661045
2022-09-07,464131.03063035384,382635.3612331301,81495.66939722374,1075395.2925733053
2022-09-08,-888223.2266222797,-684844.7979165614,-203378.42870571837,-276958.96467932814
2022-09-09,2131129.2626503743,-187684.12135078758,2318813.384001162,2742393.5245933263
2022-09-10,-623610.3619442843,1462415.3904548138,-2086025.7523990981,-12346.100001332583
2022-09-11,163821.22323766723,522051.67849460244,-358230.4552569352,775085.4851806188
2022-09-12,-648072.6800141297,0.0,-648072.6800141297,-36808.41807117802
2022-09-13,-1179911.6008667313,40099.77779622376,-1220011.378662955,-568647.3389237795
2022-09-14,-472191.3636716567,-573200.3855346292,101009.02186297253,139072.8982712949
2022-09-15,-700623.5318225585,555642.0531145334,-1256265.584937092,-89359.26987960679
2022-09-16,-439457.37404489145,-146137.01169866603,-293320.3623462254,171806.88789806014
2022-09-17,-1038425.1948703788,-706877.8189235926,-331547.37594678625,-427160.93292742723
2022-09-18,-1090728.9538575672,-15679.720089897513,-1075049.2337676696,-479464.69191461545
2022-09-19,269446.3150108196,-558950.9142168015,828397.2292276211,880710.5769537711
2022-09-20,157017.60351229087,317483.03226585686,-160465.428753566,768281.8654552425
2022-09-21,-104782.5389485322,269237.9173743874,-374020.4563229196,506481.7229944194
2022-09-22,-1158387.164269086,-663703.4155588684,-494683.74871021754,-547122.9023261344
2022-09-23,-2290272.1455663405,-583022.2936289031,-1707249.8519374374,-1679007.8836233888
2022-09-24,-2360435.9382004105,-190735.7808277877,-2169700.1573726228,-1749171.6762574587
2022-09-25,48862.49016550556,-653488.2363774553,702350.7265429609,660126.752108457
2022-09-26,489282.95198595896,-181077.83444657922,670360.7864325382,1100547.2139289104
2022-09-27,1491573.6763397492,-1649562.6233706758,3141136.299710425,2102837.9382827007
2022-09-28,2942620.3303276934,-521091.756556157,3463712.0868838504,3553884.5922706453
2022-09-29,-1417722.5462092124,-673189.448774226,-744533.0974349864,-806458.2842662607
2022-09-30,2037016.2119635977,53297.775407675654,1983718.436555922,2648280.4739065496
2022-10-01,2003360.226167325,1596601.3399814246,406758.8861859003,2614624.4881102764
2022-10-02,-863803.721715387,-225446.69309758116,-638357.0286178058,-252539.45977243525
2022-10-03,1801686.0937792398,285530.67202255176,1516155.421756688,2412950.3557221913
2022-10-04,789014.427314613,80140.66668137,708873.760633243,1400278.6892575647
2022-10-05,1323755.7326490916,1087363.9295578748,236391.80309121683,1935019.994592043
2022-10-06,-1832745.2718480192,-17636.505167618394,-1815108.7666804008,-1221481.0099050675
2022-10-07,2404524.9763027467,-1204003.0356734395,3608528.011976186,3015789.2382456986
2022-10-08,914988.5606107749,680470.2825101167,234518.2781006582,1526252.8225537264
2022-10-09,2375640.2781673707,-255013.10189833678,2630653.3800657075,2986904.5401103226
2022-10-10,1490867.9410303868,-710375.4892522795,2201243.4302826663,2102132.202973339
2022-10-11,-394945.3120654188,48050.409563560504,-442995.7216289793,216318.9498775329
2022-10-12,1724687.7456284203,652687.2362775952,1072000.509350825,2335952.0075713717
2022-10-13,278915.8802289404,-111325.32147921622,390241.2017081566,890180.142171892
2022-10-14,827197.9686796702,-534313.5778846778,1361511.546564348,1438462.2306226217
2022-10-15,-1072102.9520486556,534440.0710363593,-1606543.023085015,-460838.6901057039
2022-10-16,-485181.8434883319,-404737.3643877879,-80444.479100544,126082.4184546197
2022-10-17,1886039.0856669582,580352.8199222386,1305686.2657447197,2497303.3476099097
2022-10-18,1214700.954845909,94407.29939255305,1120293.655453356,1825965.2167888605
2022-10-19,2185643.89966524,372954.6322215041,1812689.267443736,2796908.161608192
2022-10-20,3756114.2593438663,1350175.5136403372,2405938.745703529,4367378.521286817
2022-10-21,3536705.0964034833,619396.6132896214,2917308.4831138616,4147969.3583464352
2022-10-22,1570102.297244195,575392.0971416344,994710.2001025605,2181366.559187147
2022-10-23,2149246.702227954,1839968.2172672707,309278.48496068316,2760510.9641709053
2022-10-24,186917.52875912562,662967.2817719299,-476049.7530128043,798181.7907020773
2022-10-25,868906.3505929746,513320.2566579585,355586.0939350161,1480170.612535926
2022-10-26,-366668.70154106244,381655.22777666803,-748323.9293177305,244595.56040188926
2022-10-27,153110.64302289858,-217836.7177585438,370947.3607814424,764374.9049658502
2022-10-28,-524294.9717533551,243671.86668621376,-767966.8384395689,86969.29018959659
2022-10-29,648530.6301883496,-28732.589742381126,677263.2199307308,1259794.892131301
2022-10-30,780355.4259508885,103891.26390454173,676464.1620463468,1391619.68789384
2022-10-31,-816783.602682706,-24376.374271977693,-792407.2284107283,-205519.34073975426
2022-11-01,1951489.0263918675,1082642.013234754,868847.0131571135,2562753.288334819
2022-11-02,156538.96550381556,-367044.9931771755,523583.9586809911,767803.227446767
2022-11-03,1195980.0299382247,505684.5015317714,690295.5284064533,1807244.2918811762
2022-11-04,-111502.19273191318,159189.7268988043,-270691.9196307175,499762.0692110384
2022-11-05,23416.661141518503,753393.3347272491,-729976.6735857306,634680.9230844702
2022-11-06,-688148.8496630751,100948.56820271909,-789097.4178657942,-76884.58772012335
2022-11-07,1644796.273416642,1056754.425601421,588041.8478152212,2256060.5353595936
2022-11-08,-2135200.357861992,-142282.29202166665,-1992918.0658403253,-1523936.0959190403
2022-11-09,1077846.4946757592,1129661.4577533156,-51814.96307755634,1689110.7566187107
2022-11-10,395758.3364236988,30086.058467046358,365672.27795665246,1007022.5983666504
2022-11-11,-598503.5131311379,-606793.7641393691,8290.251008231193,12760.748811813653
2022-11-12,-914356.7218630873,355853.9166109413,-1270210.6384740286,-303092.45992013556
2022-11-13,1516880.6438488998,634491.6890683323,882388.9547805674,2128144.905791851
2022-11-14,1058548.8429929055,1349279.534072563,-290730.6910796575,1669813.104935857
2022-11-15,1445406.9606046714,455052.5569771677,990354.4036275037,2056671.2225476229
2022-11-16,844495.132041458,801676.1797975451,42818.952243912965,1455759.3939844095
2022-11-17,2517982.698144082,652480.7825627476,1865501.9155813344,3129246.960087034
2022-11-18,46678.42123097554,90311.51025877893,-43633.08902780339,657942.6831739271
2022-11-19,1292255.964505259,1103831.1061069518,188424.85839830711,1903520.2264482104
2022-11-20,-419506.9453179203,-274176.38153479993,-145330.56378312036,191757.3166250313
2022-11-21,2220503.4596824087,1869616.3353065401,350887.1243758686,2831767.72162536
2022-11-22,-1791364.360760983,-798920.6455070227,-992443.7152539603,-1180100.0988180314
2022-11-23,1308762.6663565673,1398549.8422031552,-89787.17584658787,1920026.9282995188
2022-11-24,-906196.7974815331,-531543.6689271778,-374653.12855435535,-294932.53553858155
2022-11-25,-1128218.9717075191,-1074800.6866354495,-53418.285072069615,-516954.70976456755
2022-11-26,-111970.45382129773,1087890.2752755955,-1199860.7290968932,499293.808121654
2022-11-27,1216673.940466646,1208350.36646159,8323.574005056173,1827938.2024095976
2022-11-28,788896.235852126,127003.95374722779,661892.2821048982,1400160.4977950775
2022-11-29,2794469.483257238,1472495.7128642667,1321973.770392971,3405733.7452001893
2022-11-30,-1670938.9485474788,-535635.9153234018,-1135303.033224077,-1059674.686604527
2022-12-01,-805456.7967393957,3839.3706995700486,-809296.1674389658,-194192.534796444
2022-12-02,-1273480.1954038702,969197.9888279587,-2242678.184231829,-662215.9334609185
2022-12-03,873911.048205141,-239767.31760863215,1113678.3658137731,1485175.3101480925
2022-12-04,-64859.848215755075,-64168.51142050326,-691.3367952518165,546404.4137271965
2022-12-05,255831.2906726636,179077.2949617058,76753.9957109578,867095.5526156152
2022-12-06,3467655.3322658576,1539489.740495734,1928165.5917701237,4078919.5942088095
2022-12-07,1283071.021170441,814263.354525473,468807.6666449681,1894335.2831133925
2022-12-08,1377768.6001473702,364386.95054487884,1013381.6496024914,1989032.8620903217
2022-12-09,1863989.9491848387,1539378.3039701465,324611.6452146922,2475254.21112779
2022-12-10,-777154.8948150836,426940.006008246,-1204094.9008233296,-165890.6328721319
2022-12-11,2508498.7041915692,1251261.0408666506,1257237.6633249186,3119762.9661345207
2022-12-12,2614628.557593111,1238554.0160292536,1376074.5415638573,3225892.8195360624
2022-12-13,1481600.1739378013,679843.7647288116,801756.4092089897,2092864.4358807527
2022-12-14,1355069.9093440212,300258.0264787227,1054811.8828652985,1966334.1712869727
2022-12-15,696312.3986927904,679590.8958560377,16721.502836752683,1307576.660635742
2022-12-16,37862.3654072918,-122701.6015279442,160563.966935236,649126.6273502434
2022-12-17,-1295620.9225203954,1064229.1535457522,-2359850.0760661475,-684356.6605774437
2022-12-18,1265600.0245918669,739103.3085484952,526496.7160433717,1876864.2865348184
2022-12-19,531938.1362602152,701817.897509262,-169879.76124904677,1143202.3982031667
2022-12-20,2715484.2878303565,757414.8257214893,1958069.4621088672,3326748.5497733084
2022-12-21,2471694.547406856,1326930.7695675893,1144763.7778392667,3082958.8093498074
2022-12-22,2406335.8410521783,-16550.353295523673,2422886.194347702,3017600.1029951302
2022-12-23,1115241.469197873,495642.238952687,619599.230245186,1726505.7311408245
2022-12-24,2120581.6147255935,335203.2118461898,1785378.4028794037,2731845.8766685445
2022-12-25,2055446.3672760166,850504.024474869,1204942.3428011476,2666710.629218968
2022-12-26,3584701.622940127,587517.4833987299,2997184.139541397,4195965.884883079
2022-12-27,891921.2919398583,1327986.730051577,-436065.43811171874,1503185.55388281
2022-12-28,1461894.9231973924,612577.8788507842,849317.0443466082,2073159.1851403438
2022-12-29,2166354.1701701917,410800.1761638224,1755553.9940063693,2777618.4321131436
2022-12-30,2593744.533130292,947459.4623775631,1646285.0707527287,3205008.7950732433
2022-12-31,-882374.7863278352,680700.7455842048,-1563075.53191204,-271110.52438488347
2023-01-01,-736742.1041555367,97895.07228805125,-834637.176443588,-125477.84221258503
2023-01-02,3716834.217399422,1019886.6478059441,2696947.569593478,4328098.479342374
2023-01-03,2683116.708881501,958790.3302176148,1724326.3786638863,3294380.970824453
2023-01-04,1476231.016041521,515581.4511742741,960649.5648672469,2087495.2779844725
2023-01-05,1530149.0338993706,1098878.673774019,431270.3601253517,2141413.295842322
2023-01-06,443895.97430682555,164034.66668490856,279861.307621917,1055160.236249777
2023-01-07,764578.9420917667,496229.3353576809,268349.6067340858,1375843.2040347182
2023-01-08,2609651.6206386127,-215213.79765366018,2824865.418292273,3220915.8825815646
2023-01-09,2614216.4619494714,1506170.2208259255,1108046.241123546,3225480.723892423
2023-01-10,-1301374.1416704021,557865.5816386491,-1859239.7233090512,-690109.8797274504
2023-01-11,1280432.315798644,1245387.666959539,35044.64883910492,1891696.5777415955
2023-01-12,746278.1560217775,711233.5071826726,35044.64883910492,1357542.417964729
2023-01-13,725443.7994335331,690399.1505944282,35044.64883910492,1336708.0613764846
2023-01-14,22837.778276208788,199019.7860235721,-176182.0077473633,634102.0402191604
2023-01-15,2303207.6059842743,335358.0688936338,1967849.5370906405,2914471.8679272262
2023-01-16,812528.9211689271,777484.2723298222,35044.64883910492,1940878.2952195667
2023-01-17,2251133.680730585,1453974.1180620342,797159.5626685508,3379483.0547812246
2023-01-18,-155008.3847531639,168553.26205958426,-323561.64681274816,973340.9892974755
2023-01-19,211144.89798975363,692222.49396272,-481077.5959729664,1339494.2720403932
2023-01-20,-3402092.882591959,1103184.1399231106,-4505277.02251507,-2273743.5085413195
2023-01-21,-1310535.3207735978,1060844.0707271248,-2371379.3915007226,-182185.94672295824
2023-01-22,787812.1698290743,1359133.7102180235,-571321.5403889492,1916161.5438797139
2023-01-23,-592603.6643863879,727420.8148793299,-1320024.4792657178,535745.7096642517
2023-01-24,1038874.9103968181,1261780.8869536072,-222905.97655678913,2167224.2844474576
2023-01-25,44742.66380119696,1094704.8473377377,-1049962.1835365407,1173092.0378518365
2023-01-26,1135908.6962626018,1208697.2249399573,-72788.5286773555,2264258.0703132413
2023-01-27,836118.2731581964,1142840.3860012777,-306722.11284308136,1964467.647208836
2023-01-28,-8794.304571922868,310523.58897675574,-319317.8935486786,1119555.0694787167
2023-01-29,1574419.2643311657,813076.1344290739,761343.1299020918,2702768.6383818053
2023-01-30,-809943.9033876024,64664.324677720666,-874608.2280653231,318405.47066303715
2023-01-31,168547.51140845194,601898.9528364092,-433351.44142795727,1296896.8854590915
2023-02-01,58071.469287160784,246070.4211999327,-187998.9519127719,1186420.8433378004
2023-02-02,-432205.59777128324,-269747.9266694635,-162457.67110181972,696143.7762793562
2023-02-03,-60880.30789750442,-105725.38334013522,44845.0754426308,1067469.0661531352
2023-02-04,-1406751.1834035479,76169.04826880991,-1482920.2316723578,-278401.8093529083
2023-02-05,64912.766214910895,-314625.0211173445,379537.7873322554,1193262.1402655505
2023-02-06,808049.6151748337,1383618.7396388203,-575569.1244639866,1936398.9892254733
2023-02-07,-54801.96724772081,295439.21279675234,-350241.18004447315,1073547.4068029188
2023-02-08,1546940.5690065064,489554.2246312052,1057386.3443753012,2675289.943057146
2023-02-09,-747767.8879507147,-445046.4507857412,-302721.43716497347,380581.4860999248
2023-02-10,952497.0463513769,1001086.5820419043,-48589.53569052741,2080846.4204020165
2023-02-11,-1332553.5286312066,-278814.55618964136,-1053738.9724415652,-204204.15458056703
2023-02-12,-400235.1238955818,-583658.7310896069,183423.60719402507,728114.2501550578
2023-02-13,-1587576.9920874797,1195189.9653168116,-2782766.9574042913,-459227.6180368399
2023-02-14,-41721.71357839927,275884.18086428195,-317605.8944426812,1086627.6604722403
2023-02-15,600273.1668317355,893486.6681518108,-293213.50132007524,1728622.540882375
2023-02-16,1017741.4367327131,1160767.7560728937,-143026.3193401806,2146090.8107833527
2023-02-17,1476435.763151709,-166439.4849095801,1642875.248061289,2604785.1372023486
2023-02-18,1682383.874421779,755883.1249641627,926500.7494576164,2810733.2484724186
2023-02-19,2240251.119562689,685585.4882939011,1554665.6312687881,3368600.493613329
2023-02-20,2501086.616452638,1031512.9735571649,1469573.6428954732,3629435.9905032776
2023-02-21,1798252.2402849235,1221859.821710661,576392.4185742624,2926601.614335563
2023-02-22,-1320002.6454808079,-127731.55390273035,-1192271.0915780775,-191653.2714301683
2023-02-23,-1028933.2562549077,8492.770339146256,-1037426.026594054,99416.11779573187
2023-02-24,943443.8421686329,1018156.5659478754,-74712.72377924249,2071793.2162192725
2023-02-25,-1830878.5792308412,141286.3024696568,-1972164.881700498,-702529.2051802017
2023-02-26,2298402.2169293202,861277.877790466,1437124.3391388543,3426751.59097996
2023-02-27,-3267929.1445428096,-1055838.7117407173,-2212090.4328020923,-2139579.77049217
2023-02-28,-2421240.800557252,-876932.0658329576,-1544308.7347242944,-1292891.4265066124
2023-03-01,-2494788.0659878217,-215634.70200239122,-2279153.3639854304,-1366438.691937182
2023-03-02,1040418.7233842053,1814854.000461921,-774435.2770777158,2168768.097434845
2023-03-03,1552647.4994457997,463210.4038020354,1089437.0956437644,2680996.8734964393
2023-03-04,-114102.28827064857,977732.3479170948,-1091834.6361877434,1014247.085779991
2023-03-05,653687.2781134881,881374.3258436285,-227687.0477301404,1782036.6521641277
2023-03-06,487126.55958468094,932072.9310599416,-444946.3714752607,1615475.9336353205
2023-03-07,-507921.60067563877,392050.58444811404,-899972.1851237528,620427.7733750008
2023-03-08,3445667.229261402,421946.8507512957,3023720.3785101064,4574016.603312042
2023-03-09,-582980.1519588195,372631.76352740824,-955611.9154862277,545369.2220918201
2023-03-10,-665860.5247099362,553283.6388666779,-1219144.163576614,462488.84934070334
2023-03-11,-851638.6818701588,1214010.8055647817,-2065649.4874349404,276710.6921804808
2023-03-12,-1732951.863985356,397465.5078981798,-2130417.3718835358,-604602.4899347164
2023-03-13,3590605.126972679,1744015.3978072554,1846589.7291654237,4718954.501023319
2023-03-14,20384.728214208037,32559.70496802032,-12174.976753812283,1148734.1022648476
2023-03-15,1208590.822426919,1453804.5814718157,-245213.7590448968,2336940.1964775585
2023-03-16,867474.2134792246,675271.7229445428,192202.49053468183,1995823.5875298642
2023-03-17,860361.9407783784,830614.8107390553,29747.13003932312,1988711.314829018
2023-03-18,-298611.01345973834,2113832.5557160527,-2412443.569175791,829738.3605909012
2023-03-19,388662.087791685,1371773.9996390492,-983111.9118473642,1517011.4618423246
2023-03-20,1317339.682566885,929478.6079954654,387861.0745714195,2445689.0566175245
2023-03-21,1220592.0930488147,1373439.428826049,-152847.3357772343,2348941.4670994543
2023-03-22,2213298.298751507,1726942.333632484,486355.9651190229,3341647.6728021465
2023-03-23,197078.60940909758,73634.4117372781,123444.19767181948,1325427.9834597372
2023-03-24,488754.7238469161,345694.1998141557,143060.5240327604,1617104.0978975557
2023-03-25,626847.9533121921,157175.48029729724,469672.4730148949,1755197.3273628314
2023-03-26,2173946.9388612844,632045.2000649124,1541901.738796372,3302296.312911924
2023-03-27,-34826.19847058877,-108284.25405578315,73458.05558519438,1093523.1755800508
2023-03-28,393637.7802780308,429786.21116910875,-36148.430891077965,1521987.1543286704
2023-03-29,-2379333.2747815214,779705.5649975687,-3159038.83977909,-1250983.9007308816
2023-03-30,-1255592.6237161122,-938116.8274599649,-317475.7962561473,-127243.24966547277
2023-03-31,-269238.68513223156,-200103.4342855066,-69135.25084672496,859110.688918408
2023-04-01,-782455.4009771012,909296.4016641602,-1691751.8026412614,345893.9730735384
2023-04-02,-706599.0314432643,-711608.511175923,5009.479732658714,421750.34260737523
2023-04-03,-658907.4305285178,1079445.251386419,-1738352.6819149368,469441.94352212176
2023-04-04,-941042.1358401738,-1110341.7608454674,169299.62500529364,187307.23821046576
2023-04-05,-954747.8107817136,-582442.533083424,-372305.2776982896,173601.56326892588
2023-04-06,1295483.8244657554,-653519.203181887,1949003.0276476424,2423833.198516395
2023-04-07,-1162835.8616464697,-330934.158314541,-831901.7033319287,-34486.48759583011
2023-04-08,-1550574.0461260043,-1089788.4684926122,-460785.57763339207,-422224.67207536474
2023-04-09,-142724.81312593445,-574957.2008224577,432232.3876965232,985624.5609247051
2023-04-10,17862.857647094876,-1312415.2850993723,1330278.1427464671,1146212.2316977344
2023-04-11,-587045.6891595684,-551681.8298565913,-35363.8593029771,541303.6848910712
2023-04-12,-171542.71085339412,-890628.8017185777,719086.0908651836,956806.6631972452
2023-04-13,-8405.325051154941,617392.3536396325,-625797.6786907874,1119944.0489994846
2023-04-14,1367931.389338825,-1307188.1177583244,2675119.5070971493,2496280.7633894645
2023-04-15,-816590.233945813,-490746.0892290459,-325844.1447167671,311759.1401048264
2023-04-16,-438842.5045069419,-355484.9318241924,-83357.57268274948,689506.8695436976
2023-04-17,41489.40414503589,-1734010.598561272,1775500.002706308,1169838.7781956755
2023-04-18,-288107.8705548607,-242588.01692344248,-45519.8536314182,840241.5034957789
2023-04-19,-936515.89484125,-1225277.2824811488,288761.3876398988,191833.47920938954
2023-04-20,-860609.8854804002,-1422630.2156807217,562020.3302003215,267739.48857023916
2023-04-21,365635.60171431676,-701010.5452524368,1066646.1469667535,1493984.9757649563
2023-04-22,-325117.1722857319,-568519.2942264884,243402.12194075657,803232.2017649076
2023-04-23,413448.9290843643,-1449440.0949200243,1862889.0240043886,1541798.303135004
2023-04-24,1083621.8371051587,643800.0171960127,439821.81990914606,2211971.2111557983
2023-04-25,2700103.9281886257,-1637741.3181481212,4337845.246336747,-1460115.377616737
2023-04-26,-3043603.788401719,-401763.12584231794,-2641840.6625594012,-1915254.4143510796
2023-04-27,-595065.7253314219,-1777027.0283807367,1181961.3030493148,533283.6487192176
2023-04-28,-1760787.6323315166,-1456906.9362066984,-303880.6961248182,-632438.2582808771
2023-04-29,-1177597.7878948413,-945209.701549666,-232388.08634517528,-49248.41384420183
2023-04-30,-1125160.0968948565,-1105705.3466453403,-19454.75024951622,3189.2771557830274
2023-05-01,1959499.2722179927,-214217.09942457848,2173716.371642571,3087848.6462686323
2023-05-02,639636.1992511787,692578.2991140634,-52942.09986288473,1767985.5733018182
2023-05-03,-861904.7113512717,-569937.9296565466,-291966.78169472516,266444.66269936773
2023-05-04,650136.7829078473,483168.5905084759,166968.19239937142,1778486.156958487
2023-05-05,539337.364993576,-709281.2316992134,1248618.5966927893,1667686.7390442155
2023-05-06,-2015476.688784238,-324991.2549134614,-1690485.4338707766,-887127.3147335984
2023-05-07,1393686.1321790852,-903388.6383524984,2297074.7705315836,2522035.5062297247
2023-05-08,-295126.67602872476,39658.42140240967,-334785.09743113443,833222.6980219147
2023-05-09,229970.600254599,-494564.2190708071,724534.8193254061,1358319.9743052383
2023-05-10,-1985769.483190652,-985621.7968853563,-1000147.6863052957,-857420.1091400124
2023-05-11,-993795.1087464057,-360187.66962578427,-633607.4391206214,134554.26530423388
2023-05-12,-1364363.087610241,-977065.6240098327,-387297.4636004083,-236013.71355960157
2023-05-13,-3502087.6194382273,-956336.3301092843,-2545751.289328943,-2373738.2453875877
2023-05-14,-1599187.0656971298,131760.36900295317,-1730947.434700083,-470837.69164649025
2023-05-15,542090.5488956608,-108278.61673913896,650369.1656347997,1670439.9229463001
2023-05-16,-2556863.1558700763,-276478.10510371625,-2280385.05076636,-1428513.7818194367
2023-05-17,-1908449.0963456593,-588915.8050848097,-1319533.2912608497,-780099.7222950198
2023-05-18,-1169079.7352271639,-1153351.2232046872,-15728.512022476643,-40730.36117652431
2023-05-19,2122071.214070741,464309.96696962416,1657761.247101117,3250420.5881213807
2023-05-20,-1087672.789219197,-160894.9563380517,-926777.8328811452,40676.584831442684
2023-05-21,566229.4363637008,-694526.5535994619,1260755.9899631627,1694578.8104143403
2023-05-22,-370486.4067723118,-784167.7983113993,413681.3915390875,757862.9672783278
2023-05-23,-116035.02769291028,-157247.68482254446,41212.65712963417,1012314.3463577293
2023-05-24,-54830.02326613292,-1461927.722423181,1407097.699157048,1073519.3507845066
2023-05-25,-1062063.5603647195,-1237338.9296271652,175275.36926244572,66285.81368592009
2023-05-26,-2053720.164523121,-2055294.4448254555,1574.2803023345768,-925370.7904724814
2023-05-27,1137252.6336720027,-593655.5552047342,1730908.188876737,2265602.0077226423
2023-05-28,-1135344.1398094855,128446.28659011424,-1263790.4263995998,-6994.765758845955
2023-05-29,-832241.8697230183,-1387736.1767896563,555494.307066638,296107.5043276211
2023-05-30,708176.7102593221,736701.7805309445,-28525.07027162239,1836526.0843099616
2023-05-31,-2059233.4628958665,-807393.1739437925,-1251840.288952074,-930884.0888452269
2023-06-01,-890539.3936298452,37874.12205938995,-928413.5156892352,237809.98042079434
2023-06-02,-174137.55032515153,2704.28812392056,-176841.8384490721,954211.8237254879
2023-06-03,-2971962.2952235304,-1462788.0525868982,-1509174.2426366322,-1843612.9211728908
2023-06-04,-1400922.4424909912,-28951.543581161648,-1371970.8989098296,-272573.06844035164
2023-06-05,-271387.1270894967,-464881.06158833206,193493.93449883536,856962.2469611429
2023-06-06,-2876291.6794878207,-592282.4863538593,-2284009.1931339614,-1747942.3054371811
2023-06-07,-1921229.4922741018,-1181038.456135109,-740191.0361389928,-792880.1182234623
2023-06-08,-4024579.9153230153,-1531632.8822305053,-2492947.03309251,-2896230.5412723757
2023-06-09,-3151720.904252883,-750875.1644464582,-2400845.739806425,-2023371.5302022435
2023-06-10,-1174134.3011727892,-1523126.4432068616,348992.1420340724,-45784.92712214962
2023-06-11,-1535506.7503759228,-1136039.5906546265,-399467.1597212963,-407157.3763252833
2023-06-12,-640107.1744570695,-1673873.6172095388,1033766.4427524693,488242.1995935701
2023-06-13,-713448.0925860964,-539222.3644426614,-174225.72814343497,414901.2814645431
2023-06-14,-1691269.1212834679,-1233584.4966961294,-457684.6245873384,-562919.7472328283
2023-06-15,-1770196.6834394895,-1905622.8720838875,135426.188644398,-641847.3093888499
2023-06-16,-2166800.9523761235,-2525120.932545826,358319.9801697023,-1038451.578325484
2023-06-17,-2020417.4601727687,-1808155.9221057743,-212261.5380669944,-892068.0861221292
2023-06-18,-1267645.137325164,-1597334.576418385,329689.439093221,-139295.76327452436
2023-06-19,-1480522.81432515,-1590899.6779288799,110376.86360372975,-352173.44027451053
2023-06-20,-2139400.0218986236,-2130235.974180743,-9164.047717880458,-1011050.647847984
2023-06-21,-388227.7668433152,-554911.2053966969,166683.4385533817,740121.6072073244
2023-06-22,-924655.6410208903,-1469478.3193994612,544822.6783785708,203693.733029749
2023-06-23,-1606125.8631217442,-1717250.057973668,111124.19485192373,-477776.4890711047
2023-06-24,152725.71687800065,4287.248338982463,148438.46853901818,1281075.0909286402
2023-06-25,-1721206.8840712272,-1542901.2407398075,-178305.64333141968,-592857.5100205877
2023-06-26,8437.885776404291,-736836.1622118205,745274.0479882248,1136787.2598270436
